Target,Average Shift,SD,SE,CV,run
hydroxy-HIF_ch1,304.5087825,31.416006152490024,15.708003076245012,10.316945834719899,XPP-007b
thermal,0.056251249999998976,0.5950366751459526,0.2975183375729763,1057.8194709379143,XPP-007c
p-c-Abl_ch1,336.1639625,41.33659658501333,20.668298292506666,12.296557988429033,XPP-007c
p-c-Abl_ch2,424.15754749999996,39.26498214943987,19.632491074719933,9.257169271387271,XPP-007c
hydroxy-HIF_ch2,408.58256750000004,66.64091916769934,33.32045958384967,16.310269812893896,XPP-007c
p-PDK1_ch1,889.1466,138.05349419094756,69.02674709547378,15.526516571164706,XPP-007c
p-PDK1_ch2,870.033875,43.582237258801904,21.791118629400952,5.0092575141171265,XPP-007c
p-GSK3b_ch1,1037.6676166666666,38.218947393188785,22.065719565601693,3.68315892096168,XPP-007c
p-GSK3b_ch2,1117.7988249999999,37.183992039619675,18.591996019809837,3.326537048347647,XPP-007c
p-p70S6K_ch1,642.5825866666668,46.83546120573639,27.04046613475218,7.288629069251733,XPP-007c
p-p70S6K_ch2,815.3369625,65.7153994022195,32.85769970110975,8.059906814566805,XPP-007c
p-S6_235_ch1,581.3432725,56.17306247959664,28.08653123979832,9.662632241021871,XPP-007c
p-S6_235_ch2,860.7470725,73.86912716823362,36.93456358411681,8.581978321887771,XPP-007c
p-Rb_780_ch1,4987.6310725,301.2889491640045,150.64447458200226,6.040722434848944,XPP-007c
p-Rb_780_ch2,5194.069622500001,166.30765478479935,83.15382739239968,3.2018757327467706,XPP-007c
p-Akt_308_ch1,222.99504749999997,31.03131659097253,15.515658295486265,13.915697652869413,XPP-007c
p-Akt_308_ch2,318.97682249999997,29.87145922939372,14.93572961469686,9.364774216281411,XPP-007c
p-S6_240_ch1,729.8866475,110.14393395091037,55.07196697545518,15.090553352109426,XPP-007c
p-S6_240_ch2,963.2147975,101.53476339190036,50.76738169595018,10.541237910321904,XPP-007c
p-Rb_807_ch1,6248.249247500001,307.91495309487436,153.95747654743718,4.9280196883643015,XPP-007c
p-Rb_807_ch2,6821.49593275,461.6762166105198,230.8381083052599,6.767961472996157,XPP-007c
p-mTOR_ch1,232.3930475,20.168502604370506,10.084251302185253,8.678617033227082,XPP-007c
p-mTOR_ch2,311.5472475,59.44532011579354,29.72266005789677,19.080675753937946,XPP-007c
p-MAPK_ch1,303.5817725,27.4900252820364,13.7450126410182,9.055229191020157,XPP-007c
p-MAPK_ch2,446.23359500000004,49.133551929588414,24.566775964794207,11.010724535338584,XPP-007c
p-Akt_473_ch1,227.406065,14.14490180022793,7.072450900113965,6.2201075420868515,XPP-007c
p-Akt_473_ch2,240.08885750000002,36.240479085175366,18.120239542587683,15.094610996337204,XPP-007c
p-p53_ch1,343.5830825,29.743743753585132,14.871871876792566,8.656929071467054,XPP-007c
p-p53_ch2,426.12819249999995,13.302806407296185,6.651403203648092,3.1217850969332863,XPP-007c
p-Src_ch1,714.5279674999999,56.50905229479466,28.25452614739733,7.908585089049669,XPP-007c
p-Src_ch2,789.6974925,48.47028608061506,24.23514304030753,6.137829553842108,XPP-007c
hydroxy-HIF_ch1,282.0870925,37.06356762010369,18.531783810051845,13.139051238263832,XPP-007c
thermal,-0.15000249999999893,0.4516641531326127,0.22583207656630636,-301.10441701479374,XPP-007d
p-c-Abl_ch1,266.35382999999996,34.33607554835729,17.168037774178647,12.891151423787411,XPP-007d
p-c-Abl_ch2,378.71845749999994,50.237171396361745,25.118585698180873,13.265044362502918,XPP-007d
hydroxy-HIF_ch2,391.42826249999996,37.4653728877323,18.73268644386615,9.571453182365007,XPP-007d
p-PDK1_ch1,796.928455,103.99087760765367,51.995438803826836,13.048960286862096,XPP-007d
p-PDK1_ch2,861.358355,95.79844744811894,47.89922372405947,11.12178768476901,XPP-007d
p-GSK3b_ch1,1013.85741,109.27864252882394,54.63932126441197,10.778502129685469,XPP-007d
p-GSK3b_ch2,1132.8577099999998,72.98738430858562,36.49369215429281,6.442767142272937,XPP-007d
p-p70S6K_ch1,598.6978425,45.132719388657456,22.566359694328728,7.53848037938394,XPP-007d
p-p70S6K_ch2,653.83981000000006,57.6929048758248,28.8464524379124,8.823706356427701,XPP-007d
p-S6_235_ch1,365.54403,22.904516638773096,11.452258319386548,6.265870800508791,XPP-007d
p-S6_235_ch2,717.8577375,95.63206622317406,47.81603311158703,13.321868836605535,XPP-007d
p-Rb_780_ch1,5168.415430000001,232.18228004725628,116.09114002362814,4.492330061154861,XPP-007d
p-Rb_780_ch2,4251.56278,211.12297278462142,105.56148639231071,4.96577338050319,XPP-007d
p-Akt_308_ch1,165.1653925,18.89517135825335,9.447585679126675,11.44015163966831,XPP-007d
p-Akt_308_ch2,317.11360499999995,27.571255179507766,13.785627589753883,8.694440965252111,XPP-007d
p-S6_240_ch1,657.37968,44.85713350585948,22.42856675292974,6.823626417211356,XPP-007d
p-S6_240_ch2,795.316805,87.64899623973638,43.82449811986819,11.020639283453388,XPP-007d
p-Rb_807_ch1,7004.599627250001,394.7022188148527,197.35110940742635,5.634900491376299,XPP-007d
p-Rb_807_ch2,6388.0698600000005,459.10240850649444,229.55120425324722,7.186872068842629,XPP-007d
p-mTOR_ch1,161.49356,18.255543545375463,9.127771772687732,11.304192901175417,XPP-007d
p-mTOR_ch2,220.00006249999998,30.922909151379837,15.461454575689919,14.055863802938621,XPP-007d
p-MAPK_ch1,329.69328499999995,53.553178759126894,26.776589379563447,16.243333181361855,XPP-007d
p-MAPK_ch2,383.86154750000003,14.551396399517529,7.275698199758764,3.790792928931629,XPP-007d
p-Akt_473_ch1,126.27545000000002,19.738197065045387,9.869098532522694,15.631064522078825,XPP-007d
p-Akt_473_ch2,275.001175,34.302066701479276,17.151033350739638,12.47342550499258,XPP-007d
p-p53_ch1,308.6355825,16.602834145164064,8.301417072582032,5.3794296855464045,XPP-007d
p-p53_ch2,264.7940125,29.78067890855228,14.89033945427614,11.246734254820916,XPP-007d
p-Src_ch1,611.6333300000001,73.27725792970031,36.638628964850156,11.98058613478443,XPP-007d
p-Src_ch2,628.340455,50.83854991706587,25.419274958532935,8.090924197625611,XPP-007d
hydroxy-HIF_ch1,330.3757975,25.30520985269421,12.652604926347106,7.659522896102647,XPP-007d
thermal,0.17160874999999898,0.7210378891469005,0.36051894457345024,420.16382564811227,XPP-007e
p-c-Abl_ch1,271.77079749999996,25.901683212487693,12.950841606243847,9.530708762955923,XPP-007e
p-c-Abl_ch2,267.59592499999997,33.35292783144071,16.676463915720355,12.463914699538385,XPP-007e
hydroxy-HIF_ch2,285.979448125,52.16160496395724,26.08080248197862,18.239634108657242,XPP-007e
p-PDK1_ch1,514.5379283333333,5.827159128025693,3.364311891176419,1.1325033213587865,XPP-007e
p-PDK1_ch2,627.74312,86.84153183119905,43.420765915599524,13.833928093261946,XPP-007e
p-GSK3b_ch1,1072.959345,96.91466798802956,48.45733399401478,9.032464131996498,XPP-007e
p-GSK3b_ch2,1064.57382,206.00824814615834,103.00412407307917,19.3512412456431,XPP-007e
p-p70S6K_ch1,495.9810275,38.63974718585459,19.319873592927294,7.790569607192201,XPP-007e
p-p70S6K_ch2,478.859465,125.65036115671268,62.82518057835634,26.239506648722642,XPP-007e
p-S6_235_ch1,365.4006375,26.5194561977931,13.25972809889655,7.257638185645776,XPP-007e
p-S6_235_ch2,647.7400624999999,22.908045763643063,11.454022881821531,3.5366109169205613,XPP-007e
p-Rb_780_ch1,4972.387787500001,195.49881028944893,97.74940514472446,3.931688730732345,XPP-007e
p-Rb_780_ch2,2313.7854375,149.81044552048647,74.90522276024323,6.4746904830706224,XPP-007e
p-Akt_308_ch1,200.1041075,50.539072104056295,25.269536052028148,25.25638915435871,XPP-007e
p-Akt_308_ch2,180.0032425,16.737637902265856,8.368818951132928,9.29852022097094,XPP-007e
p-S6_240_ch1,611.7594205,65.57782553662386,32.78891276831193,10.719544863408254,XPP-007e
p-S6_240_ch2,700.8601625,136.13980079265022,68.06990039632511,19.424673861763434,XPP-007e
p-Rb_807_ch1,6595.3419425,390.65719971287007,195.32859985643503,5.923228895768054,XPP-007e
p-Rb_807_ch2,4219.020237500001,238.43198032866002,119.21599016433001,5.651359010070641,XPP-007e
p-mTOR_ch1,168.96829499999998,29.70697197018165,14.853485985090826,17.581388254039997,XPP-007e
p-mTOR_ch2,209.15735499999997,12.100118911397457,6.050059455698729,5.7851749518430555,XPP-007e
p-MAPK_ch1,292.53662875,42.775919256327775,21.387959628163888,14.622414785836552,XPP-007e
p-MAPK_ch2,289.6660625,42.066868211815674,21.033434105907837,14.522539454139771,XPP-007e
p-Akt_473_ch1,146.8785325,20.01385960580818,10.00692980290409,13.626129881034982,XPP-007e
p-Akt_473_ch2,263.044005,29.86441748740618,14.93220874370309,11.353392177634376,XPP-007e
p-p53_ch1,286.5841725,36.33953148043968,18.16976574021984,12.680229743127104,XPP-007e
p-p53_ch2,294.558175,34.44086441082878,17.22043220541439,11.692381109717557,XPP-007e
p-Src_ch1,536.4093625,69.46015018941914,34.73007509470957,12.949093555282442,XPP-007e
p-Src_ch2,561.5094875,51.17654612856524,25.58827306428262,9.114101768149597,XPP-007e
hydroxy-HIF_ch1,219.2391675,28.523461774594725,14.261730887297363,13.01020346859086,XPP-007e
thermal,-0.15258499999999842,0.3507517623975677,0.17537588119878386,-229.8730297195474,XPP-007f
p-c-Abl_ch1,399.436455,54.615756627380215,27.307878313690107,13.673202819552415,XPP-007f
p-c-Abl_ch2,307.2273075,35.355219242558796,17.677609621279398,11.507837480416287,XPP-007f
hydroxy-HIF_ch2,275.2131175,30.527545077137578,15.263772538568789,11.092329229960333,XPP-007f
p-PDK1_ch1,869.7925175,62.14493226474701,31.072466132373506,7.14479959466276,XPP-007f
p-PDK1_ch2,527.7955425,24.029885945404846,12.014942972702423,4.5528777737649895,XPP-007f
p-GSK3b_ch1,1231.3488675,127.58881524195866,63.79440762097933,10.361711340263904,XPP-007f
p-GSK3b_ch2,2107.7782925,1167.9636868496423,583.9818434248211,55.41207493243231,XPP-007f
p-p70S6K_ch1,712.4870475,41.706542801937744,20.853271400968872,5.853656280248062,XPP-007f
p-p70S6K_ch2,441.0794525,43.71375624059282,21.85687812029641,9.910630838237203,XPP-007f
p-S6_235_ch1,1543.7750225,115.68716292165912,57.84358146082956,7.493783824427639,XPP-007f
p-S6_235_ch2,429.69929749999994,42.547475203667105,21.273737601833552,9.90168600488976,XPP-007f
p-Rb_780_ch1,4777.8838725000005,181.5572700114277,90.77863500571385,3.7999515027230855,XPP-007f
p-Rb_780_ch2,4683.8574975,166.15635971092593,83.07817985546296,3.547425595240922,XPP-007f
p-Akt_308_ch1,224.6533325,49.06375966150473,24.531879830752366,21.839764901553256,XPP-007f
p-Akt_308_ch2,235.6220825,39.71728426205102,19.85864213102551,16.85635057658529,XPP-007f
p-S6_240_ch1,1620.1785475000001,184.92072927328442,92.46036463664221,11.413601887188571,XPP-007f
p-S6_240_ch2,543.4809375,33.4122830555112,16.7061415277556,6.147829804152276,XPP-007f
p-Rb_807_ch1,6389.1997341666665,297.3790130346293,171.69185322688844,4.654401574650663,XPP-007f
p-Rb_807_ch2,6641.5453525,376.9073779892164,188.4536889946082,5.674995170323448,XPP-007f
p-mTOR_ch1,168.18817,25.230172362573335,12.615086181286667,15.001157550244665,XPP-007f
p-mTOR_ch2,206.14344,48.98664992853824,24.49332496426912,23.763380454181924,XPP-007f
p-MAPK_ch1,400.21281749999997,24.119554114744044,12.059777057372022,6.026682070157348,XPP-007f
p-MAPK_ch2,309.1366625,73.6255176191305,36.81275880956525,23.81649495201188,XPP-007f
p-Akt_473_ch1,541.613875,44.716796649154354,22.358398324577177,8.25621327539926,XPP-007f
p-Akt_473_ch2,216.90014999999997,34.57414862927345,17.287074314636726,15.940122046606911,XPP-007f
p-p53_ch1,330.5844775,35.52146547845493,17.760732739227464,10.745049418859944,XPP-007f
p-p53_ch2,260.1226625,8.055227638089029,4.0276138190445145,3.0967035169759685,XPP-007f
p-Src_ch1,810.3850425,107.80774579903412,53.90387289951706,13.303274387500078,XPP-007f
p-Src_ch2,597.3776675,38.231795372351186,19.115897686175593,6.399937167445448,XPP-007f
hydroxy-HIF_ch1,280.28722,38.346615673205,19.1733078366025,13.681185918218105,XPP-007f
thermal,-0.15524349999999965,0.868955757672775,0.4344778788363875,-559.7372886290099,XPP-007g
p-c-Abl_ch1,283.76745500000004,29.400717863418535,14.700358931709268,10.360849119719711,XPP-007g
p-c-Abl_ch2,225.7696055,40.55868371029931,20.279341855149656,17.964634176720175,XPP-007g
hydroxy-HIF_ch2,284.70225300000004,36.513783957899484,18.256891978949742,12.825252899526395,XPP-007g
p-PDK1_ch1,826.3103905,51.13040235055039,25.565201175275195,6.187796128233533,XPP-007g
p-PDK1_ch2,476.7906155,34.11109825130233,17.055549125651165,7.154314104007849,XPP-007g
p-GSK3b_ch1,1163.2878155,48.26541522985167,24.132707614925835,4.149051901580041,XPP-007g
p-GSK3b_ch2,332.4557675,45.91357344222003,22.956786721110014,13.810430719094091,XPP-007g
p-p70S6K_ch1,653.1656794999999,57.90641303668244,28.95320651834122,8.865501488230361,XPP-007g
p-p70S6K_ch2,356.697677,49.314300272705474,24.657150136352737,13.825237295477388,XPP-007g
p-S6_235_ch1,794.2577755,81.81409702858359,40.907048514291795,10.300698281119136,XPP-007g
p-S6_235_ch2,309.14680050000004,22.268167533649162,11.134083766824581,7.203104640783484,XPP-007g
p-Rb_780_ch1,4922.4355505,367.96142879278796,183.98071439639398,7.475190381221182,XPP-007g
p-Rb_780_ch2,4836.0779255,341.8494407106869,170.92472035534345,7.068733092743605,XPP-007g
p-Akt_308_ch1,206.26935300000002,30.754558331334003,15.377279165667002,14.9099019723662,XPP-007g
p-Akt_308_ch2,215.2111855,49.75093418439934,24.87546709219967,23.117262269065165,XPP-007g
p-S6_240_ch1,857.8556005,132.63982410915162,66.31991205457581,15.461789143982118,XPP-007g
p-S6_240_ch2,367.8858505,49.679341564712075,24.839670782356038,13.504009870777042,XPP-007g
p-Rb_807_ch1,6147.8355605,239.42744325482286,119.71372162741143,3.8944997942552386,XPP-007g
p-Rb_807_ch2,7284.123009999999,578.8235260676356,289.4117630338178,7.9463722025698695,XPP-007g
p-mTOR_ch1,197.1271155,44.51535503629319,22.257677518146593,22.58205570724398,XPP-007g
p-mTOR_ch2,192.99763800000002,25.239927328691454,12.619963664345727,13.077842604836153,XPP-007g
p-MAPK_ch1,217.54082624999998,41.944992282550565,20.972496141275283,19.28143466474977,XPP-007g
p-MAPK_ch2,266.7741158333333,16.929758840812987,9.774400824058825,6.346102502459355,XPP-007g
p-Akt_473_ch1,199.4464555,23.986219788965634,11.993109894482817,12.026395620234842,XPP-007g
p-Akt_473_ch2,182.164838,46.09736307154558,23.04868153577279,25.305302372099703,XPP-007g
p-p53_ch1,360.0973005,57.994079259409446,28.997039629704723,16.10511358426844,XPP-007g
p-p53_ch2,329.3202855,25.701900308962227,12.850950154481113,7.804529948691006,XPP-007g
p-Src_ch1,714.16279925,36.78351820426584,18.39175910213292,5.15057886561652,XPP-007g
p-Src_ch2,458.5666405,29.713542272099335,14.856771136049668,6.479656313355253,XPP-007g
hydroxy-HIF_ch1,352.07824050000005,27.39207239286274,13.69603619643137,7.780109430779417,XPP-007g
thermal,-0.15852875000000033,0.5083266567888042,0.2541633283944021,-320.65266192334394,XPP-008a
p-c-Abl_ch1,234.18311750000004,7.373787095594671,3.6868935477973355,3.148727019399539,XPP-008a
p-c-Abl_ch2,330.612215,51.84795553018109,25.923977765090545,15.682407720531769,XPP-008a
hydroxy-HIF_ch2,713.9227441666667,220.06636747224445,127.05537649968345,30.824955398937327,XPP-008a
p-PDK1_ch1,464.5264675,113.58934632709,56.794673163545,24.452717826479926,XPP-008a
p-PDK1_ch2,582.7027008333333,237.24512476022815,136.9735366442441,40.71460873974666,XPP-008a
p-GSK3b_ch1,605.9172874999999,196.5412554729498,98.2706277364749,32.43697770761324,XPP-008a
p-GSK3b_ch2,1240.9763625,339.6688554048818,169.8344277024409,27.37109792491167,XPP-008a
p-p70S6K_ch1,421.0588625,72.68604482294035,36.34302241147017,17.262680184754537,XPP-008a
p-p70S6K_ch2,478.39031750000004,59.50367681678395,29.751838408391976,12.43831127848526,XPP-008a
p-S6_235_ch1,463.18827999999996,60.29454372641577,30.147271863207884,13.017286129609277,XPP-008a
p-S6_235_ch2,285.7415725000001,16.176954930802776,8.088477465401388,5.661393541467534,XPP-008a
p-Rb_780_ch1,1264.97093,468.20128443076703,234.10064221538352,37.012809806686,XPP-008a
p-Rb_780_ch2,467.53863,101.94981298153513,58.86075196872132,21.805644804480675,XPP-008a
p-Akt_308_ch1,166.96314999999998,8.364532076141488,4.182266038070744,5.009807299479848,XPP-008a
p-Akt_308_ch2,193.85897500000002,55.027097496458055,27.513548748229027,28.385117323795843,XPP-008a
p-S6_240_ch1,604.9745049999999,51.038318250727066,25.519159125363533,8.436441177091764,XPP-008a
p-S6_240_ch2,490.91573,78.94801275130364,39.47400637565182,16.081785106234758,XPP-008a
p-Rb_807_ch1,2233.17330025,577.206729872035,288.6033649360175,25.846929560165243,XPP-008a
p-Rb_807_ch2,466.75424705,150.1042385721844,75.0521192860922,32.15915859810159,XPP-008a
p-mTOR_ch1,207.39115125,78.94614297773626,39.47307148886813,38.06630249261237,XPP-008a
p-mTOR_ch2,241.9247625,27.880796809093532,13.940398404546766,11.524573392561884,XPP-008a
p-MAPK_ch1,215.63036,34.916788105768475,17.458394052884238,16.192890512156303,XPP-008a
p-MAPK_ch2,298.7309925,34.80886648045619,17.404433240228094,11.652244780211811,XPP-008a
p-Akt_473_ch1,307.878451625,44.38315439604731,22.191577198023655,14.41580408170513,XPP-008a
p-Akt_473_ch2,272.8672925,70.06658162273975,49.544555,25.677896746360595,XPP-008a
p-p53_ch1,223.149935,15.79501132051166,7.89750566025583,7.078205655991636,XPP-008a
p-p53_ch2,271.60976500000004,34.571090056328245,17.285545028164123,12.728220598522382,XPP-008a
p-Src_ch1,324.7189975,72.32083846748274,36.16041923374137,22.271822413926596,XPP-008a
p-Src_ch2,358.08110999999997,84.31340665275613,42.156703326378064,23.545896250365214,XPP-008a
hydroxy-HIF_ch1,251.00109500000002,30.463191934710732,15.231595967355366,12.136676907609,XPP-008a
